date,index,TICKER,CAPEI,bm,evm,pe_op_basic,pe_op_dil,pe_exi,pe_inc,ps,pcf,dpr,npm,opmbd,opmad,gpm,ptpm,cfm,roa,roe,roce,efftax,aftret_eq,aftret_invcapx,aftret_equity,pretret_noa,pretret_earnat,GProf,equity_invcap,debt_invcap,totdebt_invcap,capital_ratio,int_debt,int_totdebt,cash_lt,invt_act,rect_act,debt_at,debt_ebitda,short_debt,curr_debt,lt_debt,profit_lct,ocf_lct,cash_debt,fcf_ocf,lt_ppent,dltt_be,debt_assets,debt_capital,de_ratio,intcov,intcov_ratio,cash_ratio,quick_ratio,curr_ratio,cash_conversion,inv_turn,at_turn,rect_turn,pay_turn,sale_invcap,sale_equity,sale_nwc,rd_sale,adv_sale,staff_sale,accrual,ptb,PEG_trailing,divyield,COMNAM,SHRCD,EXCHCD,SICCD,PRC,VOL,RET,SHROUT,BIDLO,ASKHI,OPENPRC,vwretd,ewretd,sprtrn,TICKER_encoded,SHRCD_encoded,EXCHCD_encoded,SICCD_encoded,market_cap,RET_calc,RET_interp,LME,LTurnover,DollarVolume,spread,Volatility,Beta,BetaSquared,r2_1,r12_2,r12_7,r36_13,RET_lag_1_mon,52_week_high,Rel_to_high,SUV,idio_vol,TB3MS,T10Y2Y,BAA10Y,BM,ME,Size,Momentum,ShortTermReversal
2014-10-31,824,CHTR,8.65,0.097,9.612,-227.5,-213.62,-159.25,-159.25,1.983,7.39,-4.174608025491641,-0.013,0.345,0.113,0.345,0.008,0.219,0.178,-0.074,0.07,1.765547514746009,-1.13,0.048,-1.13,0.146,0.121,0.174,0.008,0.992,0.992,0.992,0.06,0.06,0.001,0.0,0.711,0.818,4.702,0.0,0.087,0.823,2.013,1.567,0.126,0.103,2.142,8.889,0.993,0.992,150.116,0.866,1.162,0.013,0.221,0.221,3.313,3.86,0.504,37.215,56.197,0.612,76.218,14.051,0.0,0.044,0.0,-0.145,10.345,-9.0635,0.0,CHARTER COMMUNICATIONS INC,11.0,3.0,4841.0,158.39,1014765.0,0.025842,109268.0,155.69,159.10001,157.8,0.011527,0.009145,0.011731,11.0,0.0,1.0,14.0,17306958.52,0.0258420353524633,0.025842,16264542.89268,1.365603702886493,160728628.35,0.0176393065927754,0.0195142895351882,-0.021879311389927644,0.04569827998878519,0.004489,0.0828629999999999,0.093011,-0.106014,0.004489,158.39,1.0,0.0538756024618463,0.018027246954861,0.02,1.8586363636363636,2.3836363636363633,0.097,17306958.52,16.666619205186173,-0.004203965822699218,-0.02706
2014-11-30,825,CHTR,8.671,0.103,9.925,-383.02,-347.56,-206.24,-206.24,2.084,7.979,-3.9887909569491216,-0.011,0.344,0.112,0.344,0.01,0.222,0.177,-0.06,0.07,1.7004880740226116,-0.838,0.048,-0.838,0.145,0.119,0.168,0.008,0.992,0.992,0.992,0.057,0.057,0.001,0.0,0.73,0.821,4.893,0.0,0.085,0.827,1.98,1.504,0.126,0.034,2.224,9.1,0.993,0.992,146.593,0.887,1.168,0.007,0.216,0.216,3.241,3.86,0.488,36.571,54.162,0.589,72.032,14.051,0.0,0.044,0.0,-0.134,10.863,-15.0975,0.0,CHARTER COMMUNICATIONS INC,11.0,3.0,4841.0,169.7,426900.0,0.009818,109268.0,168.22,169.73,168.35001,-0.006097,-0.013253,-0.002542,11.0,0.0,1.0,14.0,18542779.599999998,0.0098185063969056,0.009818,16795585.37268,1.4466710424706632,72444930.0,0.0328230354068246,0.0209468913724309,-0.021879311389927644,0.04569827998878519,0.000298,0.1375299999999999,0.079234,-0.0443489999999999,0.000298,169.7,1.0,-1.4765683265971694,0.018027246954861,0.02,1.7983333333333331,2.4594444444444448,0.103,18542779.599999998,16.735591031352026,-0.004203965822699218,0.025842
2014-12-31,826,CHTR,8.727,0.103,9.925,-376.07,-341.25,-202.5,-202.5,2.098,8.03,-3.968094160408323,-0.011,0.344,0.112,0.344,0.01,0.222,0.177,-0.06,0.07,1.6922625628283128,-0.838,0.048,-0.838,0.145,0.119,0.168,0.008,0.992,0.992,0.992,0.057,0.057,0.001,0.0,0.73,0.821,4.893,0.0,0.085,0.827,1.98,1.504,0.126,0.034,2.224,9.1,0.993,0.992,146.593,0.887,1.168,0.007,0.216,0.216,3.241,3.86,0.488,36.571,54.162,0.589,72.032,14.051,0.0,0.044,0.0,-0.134,10.932,-15.0975,0.0,CHARTER COMMUNICATIONS INC,11.0,3.0,4841.0,166.62,360568.0,-0.013616,112000.0,166.36,169.8,168.73,-0.008784,-0.001034,-0.010311,11.0,0.0,1.0,14.0,18661440.0,-0.0136159128581575,-0.013616,18410566.41268,0.8173024481004889,60077840.16,0.0109698475801284,0.0084237959901822,-0.021879311389927644,0.04569827998878519,-0.001832,0.0363849999999999,0.012673,0.045026,-0.001832,169.7,0.9818503241013554,-0.9003253957697618,0.018027246954861,0.03,1.5718181818181818,2.5304545454545457,0.103,18661440.0,16.741969920823994,-0.004203965822699218,0.009818
2015-01-31,827,CHTR,7.915,0.103,9.925,-341.07,-309.49,-183.65,-183.65,1.903,7.283,-3.889141531254391,-0.011,0.344,0.112,0.344,0.01,0.222,0.177,-0.06,0.07,1.649727603062305,-0.838,0.048,-0.838,0.145,0.119,0.168,0.008,0.992,0.992,0.992,0.057,0.057,0.001,0.0,0.73,0.821,4.893,0.0,0.085,0.827,1.98,1.504,0.126,0.034,2.224,9.1,0.993,0.992,146.593,0.887,1.168,0.007,0.216,0.216,3.241,3.86,0.488,36.571,54.162,0.589,72.032,14.051,0.0,0.044,0.0,-0.134,9.915,-15.0975,0.0,CHARTER COMMUNICATIONS INC,11.0,3.0,4841.0,151.11501,1662673.0,-0.006378,112000.0,149.47,152.436,151.2,-0.012152,-0.009641,-0.012992,11.0,0.0,1.0,14.0,16924881.12,-0.006378011876384,-0.006378,18457550.56,1.0491545959498108,251254847.02173,0.010494738089435,0.0205194669713139,-0.021879311389927644,0.04569827998878519,0.009861,-0.075462,-0.031894,-0.010572,0.009861,169.7,0.8904832645845612,1.4521874227088651,0.0203193040488251,0.03,1.33,2.573,0.103,16924881.12,16.644295352808847,-0.005072423384324121,-0.013616
2015-02-28,828,CHTR,-80.139,0.098,12.671,-130.87,-130.87,-106.24,-106.24,2.221,8.574,-9.055655742437205,-0.02,0.344,0.113,0.344,0.006,0.211,0.15,-0.108,0.058,4.453,-1.232,0.046,-1.232,0.148,0.121,0.128,0.007,0.993,0.993,0.993,0.052,0.052,0.0,0.0,0.768,0.856,6.712,0.0,0.067,0.861,1.916,1.443,0.097,0.058,2.915,11.551,0.994,0.993,167.151,0.799,1.134,0.002,0.227,0.227,3.345,3.86,0.435,35.098,51.74,0.43,62.384,13.7845,0.0,0.042,0.0,-0.121,11.114,-15.0975,0.0,CHARTER COMMUNICATIONS INC,11.0,3.0,4841.0,180.60001,918019.0,-0.008673,112000.0,179.81,183.24001,182.39999,-0.002605,-0.001387,-0.002956,11.0,0.0,1.0,14.0,20227201.12,-0.0086726319394353,-0.008673,16867201.12,1.3209228277702545,165794240.58019,0.0487393650134884,0.0192268998866856,-0.021879311389927644,0.04569827998878519,-0.000165,0.0357059999999999,-0.0076159999999999,0.124813,-0.000165,182.21001,0.9911640419755204,-0.1056074642601308,0.0206548122623343,0.02,1.356315789473684,2.531578947368421,0.098,20227201.12,16.8225388466311,-0.031927652227878855,-0.006378
2015-03-31,829,CHTR,-85.707,0.098,12.671,-139.93,-139.93,-113.59,-113.59,2.375,9.17,-9.031438711991653,-0.02,0.344,0.113,0.344,0.006,0.211,0.15,-0.108,0.058,4.453,-1.232,0.046,-1.232,0.148,0.121,0.128,0.007,0.993,0.993,0.993,0.052,0.052,0.0,0.0,0.768,0.856,6.712,0.0,0.067,0.861,1.916,1.443,0.097,0.058,2.915,11.551,0.994,0.993,167.151,0.799,1.134,0.002,0.227,0.227,3.345,3.86,0.435,35.098,51.74,0.43,62.384,13.518,0.0,0.042,0.0,-0.121,11.886,-15.0975,0.0,CHARTER COMMUNICATIONS INC,11.0,3.0,4841.0,193.11,3453125.0,0.053002,112022.0,192.64,199.0,196.37,-0.007119,-0.003535,-0.008796,11.0,0.0,1.0,14.0,21632568.42,0.0530017994438083,0.053002,20826400.0,0.9697069104598012,666832968.75,0.0360053625170997,0.0208246750054251,-0.021879311389927644,0.04569827998878519,0.018833,-0.040619,-0.011755,0.1004589999999999,0.018833,193.46001,0.9981907888870676,2.604812944919912,0.0202349434626693,0.03,1.4022727272727271,2.496363636363637,0.098,21632568.42,16.88971053429173,-0.04647777613294468,-0.008673
2015-04-30,830,CHTR,-83.022,0.098,12.671,-135.55,-135.55,-110.04,-110.04,2.301,8.883,-9.045379162588794,-0.02,0.344,0.113,0.344,0.006,0.211,0.15,-0.108,0.058,4.453,-1.232,0.046,-1.232,0.148,0.121,0.128,0.007,0.993,0.993,0.993,0.052,0.052,0.0,0.0,0.768,0.856,6.712,0.0,0.067,0.861,1.916,1.443,0.097,0.058,2.915,11.551,0.994,0.993,167.151,0.799,1.134,0.002,0.227,0.227,3.345,3.86,0.435,35.098,51.74,0.43,62.384,6.897,0.0,0.042,0.0,-0.121,11.514,-15.0975,0.0,CHARTER COMMUNICATIONS INC,11.0,3.0,4841.0,187.06,2080514.0,-0.006585,112022.0,186.595,194.0,190.17,-0.010676,-0.011719,-0.010129,11.0,0.0,1.0,14.0,20954835.32,-0.0065852363250132,-0.006585,21632568.42,1.2325094497493791,389180948.84,0.0324788070677153,0.0137654029588102,-0.021879311389927644,0.04569827998878519,0.032913,-0.012419,-0.0314669999999999,0.055815,0.032913,193.46001,0.9669181760096052,0.995270557785786,0.0188279947224577,0.02,1.395,2.549090909090909,0.098,20954835.32,16.8578799805655,0.01606253949294789,0.053002
2015-05-31,831,CHTR,20.677,0.082,11.589,-126.91,-126.91,-95.186,-95.186,2.164,8.681,-8.704535983515829,-0.024,0.344,0.116,0.344,-0.002,0.203,0.159,-0.133,0.064,4.453,-1.857,0.041,-1.857,0.154,0.125,0.146,0.007,0.993,1.098,0.993,0.059,0.054,0.082,0.0,0.125,0.843,5.777,0.095,0.154,0.767,0.951,0.69,0.097,0.12,2.62,9.54,0.995,0.994,197.813,0.77,1.086,0.534,0.64,0.64,3.299,3.86,0.425,34.614,50.377,0.553,84.446,6.897,0.0,0.042,0.0,-0.121,11.247,-15.0975,0.0,CHARTER COMMUNICATIONS INC,11.0,3.0,4841.0,179.02,4620099.0,0.015083,112018.0,175.02,179.31,175.75,-0.005829,-0.002778,-0.006318,11.0,0.0,1.0,14.0,20053462.36,0.0150827852120662,0.015083,21093742.6,2.491174041348167,827090122.98,0.0356294006593985,0.0131055124785838,-0.021879311389927644,0.04569827998878519,-0.010603,-0.004253,-0.0015439999999999,-0.0713219999999999,-0.010603,193.46001,0.9253591995575726,1.2600968914489972,0.0178569003814833,0.02,1.5885,2.691,0.082,20053462.36,16.813912383092582,0.006339666255957832,-0.006585
2015-06-30,832,CHTR,19.78,0.082,11.589,-121.41,-121.41,-91.055,-91.055,2.07,8.305,-8.728757352460924,-0.024,0.344,0.116,0.344,-0.002,0.203,0.159,-0.133,0.064,4.453,-1.857,0.041,-1.857,0.154,0.125,0.146,0.007,0.993,1.098,0.993,0.059,0.054,0.082,0.0,0.125,0.843,5.777,0.095,0.154,0.767,0.951,0.69,0.097,0.12,2.62,9.54,0.995,0.994,197.813,0.77,1.086,0.534,0.64,0.64,3.299,3.86,0.425,34.614,50.377,0.553,84.446,6.897,0.0,0.042,0.0,-0.121,10.759,-13.8695,0.0,CHARTER COMMUNICATIONS INC,11.0,3.0,4841.0,171.25,2072657.0,0.016079,112023.0,168.27,171.32001,169.38,0.002975,0.004032,0.002658,11.0,0.0,1.0,14.0,19183938.75,0.0160793293033896,0.016079,20068023.57982,1.6683526839019345,354942511.25,0.0251895630141135,0.0123018331235633,-0.021879311389927644,0.04569827998878519,-0.01726,-0.021329,-0.0113189999999999,-0.045221,-0.01726,193.46001,0.8851958603744515,1.1226716321786003,0.0169999461077061,0.02,1.675,2.7618181818181817,0.082,19183938.75,16.769583963479533,-0.0013136792234960115,0.015083
2015-07-31,833,CHTR,21.469,0.082,11.589,-131.76,-131.76,-98.823,-98.823,2.247,9.014,-8.697283375853527,-0.024,0.344,0.116,0.344,-0.002,0.203,0.159,-0.133,0.064,4.453,-1.857,0.041,-1.857,0.154,0.125,0.146,0.007,0.993,1.098,0.993,0.059,0.054,0.082,0.0,0.125,0.843,5.777,0.095,0.154,0.767,0.951,0.69,0.097,0.12,2.62,9.54,0.995,0.994,197.813,0.77,1.086,0.534,0.64,0.64,3.299,3.86,0.425,34.614,50.377,0.553,84.446,6.897,0.0,0.042,0.0,-0.121,11.678,-11.4015,0.0,CHARTER COMMUNICATIONS INC,11.0,3.0,4841.0,185.86,1318417.0,-0.011173,112028.0,185.5025,189.99001,188.99001,-0.000764,0.002575,-0.002272,11.0,0.0,1.0,14.0,20821524.080000002,-0.0111726425211404,-0.011173,19446072.57,1.6665199558082282,245040983.62,0.0297183468189068,0.0128515642791472,-0.021879311389927644,0.04569827998878519,0.019582,0.0385039999999999,0.015504,0.050481,0.019582,193.46001,0.9607153437033318,-0.2891035344812172,0.0164290052377103,0.03,1.656818181818182,2.877272727272727,0.082,20821524.080000002,16.851497821161633,0.06235579792382118,0.016079
2015-08-31,834,CHTR,54.494,0.098,11.496,-151.02,-151.02,-73.037,-73.037,2.155,9.21,-7.177042937042946,-0.032,0.344,0.121,0.344,-0.013,0.191,0.149,-0.174,0.062,4.453,-2.77,0.038,-2.77,0.161,0.109,0.149,0.004,0.996,1.1,0.996,0.061,0.055,0.083,0.0,0.131,0.842,5.65,0.095,0.154,0.765,0.969,0.658,0.097,0.142,2.619,9.392,0.997,0.996,300.83,0.698,1.131,0.534,0.648,0.648,3.692,3.86,0.433,33.119,49.803,0.565,130.644,6.897,0.0,0.042,0.0,-0.12,11.179,-2.948,0.0,CHARTER COMMUNICATIONS INC,11.0,3.0,4841.0,181.61,1407854.0,0.00011,112028.0,179.69,182.55,181.27,-0.007265,0.001207,-0.008392,11.0,0.0,1.0,14.0,20345405.080000002,0.0001101382234705,0.00011,20821524.08,1.6754313404708268,255680364.94000003,0.0239019947428512,0.020351887077835,-0.021879311389927644,0.04569827998878519,-0.00033,0.0084339999999999,-0.0156869999999999,0.0200709999999999,-0.00033,193.46001,0.9387469792852796,-0.167466977147154,0.017023605036589,0.07,1.4695238095238097,3.020952380952381,0.098,20345405.080000002,16.828365649762848,0.04472755829231101,-0.011173
2015-09-30,835,CHTR,52.869,0.098,11.496,-146.23,-146.23,-70.72,-70.72,2.091,8.936,-7.208212672480925,-0.032,0.344,0.121,0.344,-0.013,0.191,0.149,-0.174,0.062,4.453,-2.77,0.038,-2.77,0.161,0.109,0.149,0.004,0.996,1.1,0.996,0.061,0.055,0.083,0.0,0.131,0.842,5.65,0.095,0.154,0.765,0.969,0.658,0.097,0.142,2.619,9.392,0.997,0.996,300.83,0.698,1.131,0.534,0.648,0.648,3.692,7.331,0.433,33.119,49.803,0.565,130.644,6.897,0.0,0.042,0.0,-0.12,10.845,-2.855,0.0,CHARTER COMMUNICATIONS INC,11.0,3.0,4841.0,175.85001,2219381.0,0.050729,112247.0,169.0,176.25,169.0,0.01943,0.014167,0.019076,11.0,0.0,1.0,14.0,19738636.07247,0.0507290272466538,0.050729,20345405.08,1.649907773672108,390278171.04381,0.0157906360424029,0.0236807505888221,-0.021879311389927644,0.04569827998878519,-0.027542,-0.094154,0.047487,0.002655,-0.027542,194.5,0.9041131619537276,1.028468332715415,0.0176181180132752,0.02,1.4595238095238094,3.1680952380952383,0.098,19738636.07247,16.798088494976085,0.07390227385421877,0.00011
2015-10-31,836,CHTR,57.406,0.098,11.496,-158.77,-158.77,-76.789,-76.789,2.271,9.702,-7.121180919508641,-0.032,0.344,0.121,0.344,-0.013,0.191,0.149,-0.174,0.062,4.453,-2.77,0.038,-2.77,0.161,0.109,0.149,0.004,0.996,1.1,0.996,0.061,0.055,0.083,0.0,0.131,0.842,5.65,0.095,0.154,0.765,0.969,0.658,0.097,0.142,2.619,9.392,0.997,0.996,300.83,0.698,1.131,0.534,0.648,0.648,3.692,7.331,0.433,33.119,49.803,0.565,130.644,6.897,0.0,0.042,0.0,-0.12,11.776,-3.1,0.0,CHARTER COMMUNICATIONS INC,11.0,3.0,4841.0,190.94,2316644.0,-0.012362,112247.0,189.99001,194.42,193.19,-0.004004,-0.001223,-0.00481,11.0,0.0,1.0,14.0,21432442.18,-0.0123622821083122,-0.012362,20403137.19,1.5052396949549698,442340005.36,0.0404097578092339,0.0217594359724574,-0.021879311389927644,0.04569827998878519,0.050136,0.0600249999999999,-0.0222849999999999,-0.0020959999999999,0.050136,194.5,0.9816966580976864,1.4072888554154137,0.0180692317640868,0.02,1.4252380952380952,3.2714285714285714,0.098,21432442.18,16.880416321759334,0.09995521952168973,0.050729
2015-11-30,837,CHTR,-79.421,0.085,12.675,-714.52,-714.52,-117.07,-117.07,2.19,8.844,-0.656324103808493,-0.021,0.346,0.126,0.346,-0.023,0.2,0.152,-0.111,0.065,4.453,-2.727,0.052,-2.727,0.17,0.115,0.129,0.003,0.997,1.082,0.997,0.056,0.051,0.07,0.0,0.133,0.864,6.712,0.078,0.133,0.799,0.972,0.696,0.097,0.228,3.102,11.676,0.998,0.997,408.333,0.828,1.055,0.524,0.639,0.639,3.59,7.331,0.372,33.053,48.975,0.466,152.413,6.897,0.0,0.042,0.0,-0.104,12.548,-54.053,0.0,CHARTER COMMUNICATIONS INC,11.0,3.0,4841.0,187.36,949012.0,0.000641,112247.0,184.96001,188.75999,187.74001,-0.003859,-0.000273,-0.004641,11.0,0.0,1.0,14.0,21030597.92,0.000640835257379,0.000641,21700712.51,1.1927761813383886,177806888.32000002,0.0624015782242801,0.0099372421695781,-0.021879311389927644,0.04569827998878519,0.00618,-0.020249,-0.0262329999999999,0.022541,0.00618,194.5,0.9632904884318768,-0.2006352072044316,0.0175029718547155,0.12,1.378421052631579,3.194736842105263,0.085,21030597.92,16.861488979038853,0.0757954137260004,-0.012362
2015-12-31,838,CHTR,-77.748,0.085,12.675,-698.27,-698.27,-114.41,-114.41,2.144,8.658,-0.8149024605285069,-0.021,0.346,0.126,0.346,-0.023,0.2,0.152,-0.111,0.065,4.453,-2.727,0.052,-2.727,0.17,0.115,0.129,0.003,0.997,1.082,0.997,0.056,0.051,0.07,0.0,0.133,0.864,6.712,0.078,0.133,0.799,0.972,0.696,0.097,0.228,3.102,11.676,0.998,0.997,408.333,0.828,1.055,0.524,0.639,0.639,3.59,7.331,0.372,33.053,48.975,0.466,152.413,6.897,0.0,0.042,0.0,-0.104,12.284,-52.824,0.0,CHARTER COMMUNICATIONS INC,11.0,3.0,4841.0,183.10001,686685.0,-0.00608,112439.0,182.58,185.07001,183.59,-0.008181,-0.002015,-0.009412,11.0,0.0,1.0,14.0,20587582.02439,-0.0060796330474433,-0.00608,21201213.36,1.1847058266668942,125732030.36685,0.0224360999930013,0.0170982113071883,-0.021879311389927644,0.04569827998878519,-0.00513,0.0535929999999999,0.03579,-0.081763,-0.00513,194.5,0.9413882262210796,-1.039974158387866,0.0173304968256573,0.23,1.26,3.2122727272727274,0.085,20587582.02439,16.84019863764419,0.091344748684284,0.000641
2016-01-31,839,CHTR,-72.763,0.085,12.675,-653.5,-653.5,-107.07,-107.07,2.007,8.102,-1.2828199486387026,-0.021,0.346,0.126,0.346,-0.023,0.2,0.152,-0.111,0.065,4.453,-2.727,0.052,-2.727,0.17,0.115,0.129,0.003,0.997,1.082,0.997,0.056,0.051,0.07,0.0,0.133,0.864,6.712,0.078,0.133,0.799,0.972,0.696,0.097,0.228,3.102,11.676,0.998,0.997,408.333,0.828,1.055,0.524,0.639,0.639,3.59,7.331,0.372,33.053,48.975,0.466,152.413,6.897,0.0,0.042,0.0,-0.104,11.496,-39.258,0.0,CHARTER COMMUNICATIONS INC,11.0,3.0,4841.0,171.36,2283812.0,0.024268,112439.0,168.22,172.6734,169.47,0.024547,0.022985,0.02476,11.0,0.0,1.0,14.0,19267547.040000003,0.0242677824267782,0.024268,20784776.99,1.6791604748413518,391354024.32000005,0.0209885269969007,0.0220809269778241,-0.021879311389927644,0.04569827998878519,0.012161,-0.042943,-0.0316359999999999,-0.066293,0.012161,194.5,0.8810282776349615,0.9652026795184796,0.0174319493373228,0.26,1.1857894736842105,3.3626315789473686,0.085,19267547.040000003,16.7739327380482,0.09167205699177727,-0.00608
2016-02-29,840,CHTR,-77.888,0.085,16.341,-233.19,-233.19,-73.893,-73.893,2.07,8.558,11.417551363610276,-0.028,0.353,0.131,0.353,-0.034,0.19,0.108,0.2923331417447957,0.045,-7.828537607134328,-5.42,0.045,-5.42,0.184,0.146,0.088,-0.001,1.001,1.001,1.001,0.046,0.046,0.0,0.0,0.809,0.909,10.367,0.0,0.05,0.908,1.747,1.196,0.06,0.22,4.717,19.653818363368096,1.001,1.001,-855.7,0.792,0.976,0.003,0.175,0.175,2.625,7.331,0.305,34.589,46.044,0.273,152.413,6.897,0.0,0.04,0.0,-0.082,11.496,-10.017,0.0,CHARTER COMMUNICATIONS INC,11.0,3.0,4841.0,179.56,2928665.0,-0.009106,112434.0,179.14999,184.715,180.55,-0.005893,0.001118,-0.008121,11.0,0.0,1.0,14.0,20188649.04,-0.009105512438303,-0.009106,18811044.700000003,2.952264208909141,525871087.4,0.0283176145908326,0.0237724779061838,-0.021879311389927644,0.04569827998878519,-0.009998,0.1205309999999999,0.076233,-0.0721439999999999,-0.009998,194.5,0.9231876606683804,0.4529783881044017,0.0178485011281436,0.31,1.046,3.559,0.085,20188649.04,16.82063107571745,0.12794744264087798,0.024268
2016-03-31,841,CHTR,-87.835,0.085,16.341,-262.9,-262.9,-83.305,-83.305,2.334,9.651,11.53565143995012,-0.028,0.353,0.131,0.353,-0.034,0.19,0.108,0.2963346883937606,0.045,-7.768548615859685,-5.42,0.045,-5.42,0.184,0.146,0.088,-0.001,1.001,1.001,1.001,0.046,0.046,0.0,0.0,0.809,0.909,10.367,0.0,0.05,0.908,1.747,1.196,0.06,0.22,4.717,19.707996636352775,1.001,1.001,-855.7,0.792,0.976,0.003,0.175,0.175,2.625,7.331,0.305,34.589,46.044,0.273,152.413,6.897,0.0,0.04,0.0,-0.082,11.496,-10.091,0.0,CHARTER COMMUNICATIONS INC,11.0,3.0,4841.0,202.42999,1535925.0,-0.005356,112468.0,200.2,204.2,203.71001,-0.000869,0.001595,-0.00204,11.0,0.0,1.0,14.0,22766896.11532,-0.0053557881289308,-0.005356,20724959.220000003,2.141211306084297,310917282.39075,0.0263829087019718,0.0170269854805618,-0.021879311389927644,0.04569827998878519,0.002413,0.0924669999999999,0.094773,0.13869,0.002413,204.10001,0.9918176388134424,-0.547068657560177,0.0177154971487045,0.29,1.014090909090909,3.244545454545454,0.085,22766896.11532,16.940818114093865,0.06141902221286366,-0.009106
2016-04-30,842,CHTR,-92.092,0.085,16.341,-275.64,-275.64,-87.342,-87.342,2.447,10.119,11.592786034795315,-0.028,0.353,0.131,0.353,-0.034,0.19,0.108,0.3019267644474582,0.045,-7.7421851961051535,-5.42,0.045,-5.42,0.184,0.146,0.088,-0.001,1.001,1.001,1.001,0.046,0.046,0.0,0.0,0.809,0.909,10.367,0.0,0.05,0.908,1.747,1.196,0.06,0.22,4.717,19.82728164494613,1.001,1.001,-855.7,0.792,0.976,0.003,0.175,0.175,2.625,7.331,0.305,34.589,46.044,0.273,152.413,6.897,0.0,0.04,0.0,-0.082,11.496,-12.712,0.0,CHARTER COMMUNICATIONS INC,11.0,3.0,4841.0,212.24001,2993116.0,0.011871,112468.0,204.73,212.515,207.64,-0.004465,-0.003775,-0.005063,11.0,0.0,1.0,14.0,23870209.44468,0.0118713230035758,0.011871,22766896.11532,2.036313372063207,635258969.77116,0.019782393669634,0.0164304284321242,-0.021879311389927644,0.04569827998878519,0.016083,0.0363679999999999,-0.0141859999999999,0.086018,0.016083,212.24001,1.0,0.8233257565433335,0.0178657706079528,0.23,1.0371428571428571,2.98,0.085,23870209.44468,16.98814177266613,0.06273215315843994,-0.005356
2016-05-31,843,CHTR,-83.414,0.085,14.541,-128.79,-128.04,-64.775,-64.775,2.243,9.871,5.830283533989358,-0.038,0.351,0.134,0.351,-0.045,0.179,0.118,-0.219,0.051,-5.022571146368067,-25.2,0.042,-25.2,0.191,0.127,0.104,-0.002,1.002,1.002,1.002,0.049,0.049,0.01,0.0,0.406,0.895,8.627,0.0,0.055,0.894,1.89,1.225,0.06,0.149,4.049,17.903,1.002,1.002,-568.93,0.744,0.901,0.178,0.383,0.383,3.181,7.331,0.296,34.662,49.665,0.331,152.413,6.897,0.0,0.04,0.0,-0.083,11.496,-3.606,0.0,CHARTER COMMUNICATIONS INC NEW,11.0,3.0,4841.0,218.94,3566156.0,-0.004682,101667.0,216.10001,220.98,220.06,-0.000348,0.00328,-0.001,11.0,0.0,1.0,14.0,22258972.98,-0.0046824566986407,-0.004682,23870209.44468,4.695443551082027,780774194.64,0.037316205107311,0.0181019627620729,-0.021879311389927644,0.04569827998878519,0.004246,-0.070042,-0.0132689999999999,0.057828,0.004246,233.11,0.939213246964952,-0.1846542203712396,0.0182754513954052,0.27,0.99,2.8704761904761904,0.085,22258972.98,16.918255765281,0.05936937821693755,0.011871
2016-06-30,844,CHTR,-232.13,0.085,14.541,-134.49,-133.71,-67.645,-67.645,6.243,27.47,6.295647012566534,-0.038,0.351,0.134,0.351,-0.045,0.179,0.118,-0.219,0.051,-5.066196228437172,-25.2,0.042,-25.2,0.191,0.127,0.104,-0.002,1.002,1.002,1.002,0.049,0.049,0.01,0.0,0.406,0.895,8.627,0.0,0.055,0.894,1.89,1.225,0.06,0.149,4.049,17.903,1.002,1.002,-568.93,0.744,0.901,0.178,0.383,0.383,3.181,7.331,0.296,34.662,49.665,0.331,152.413,6.897,0.0,0.04,0.0,-0.083,11.496,-3.765,0.0,CHARTER COMMUNICATIONS INC NEW,11.0,3.0,4841.0,228.64,2151586.0,0.005586,270928.0,225.74001,229.8,226.92,0.013181,0.009829,0.013565,11.0,0.0,1.0,14.0,61944977.919999994,0.0055856093591941,0.005586,23129242.5,2.36439161377637,491938623.04,0.033109090502893,0.0142320820323772,-0.021879311389927644,0.04569827998878519,0.041167,0.0244629999999999,0.00072,-0.0703919999999999,0.041167,233.11,0.9808245034533052,-0.1698138501644405,0.0185525321996725,0.27,0.9127272727272728,2.880909090909091,0.085,61944977.919999994,17.94175709608668,0.0377238490197378,-0.004682
2016-07-31,845,CHTR,-238.46,0.085,14.541,-138.16,-137.35,-69.488,-69.488,6.413,28.219,6.3130418545899465,-0.038,0.351,0.134,0.351,-0.045,0.179,0.118,-0.219,0.051,-5.059154769390822,-25.2,0.042,-25.2,0.191,0.127,0.104,-0.002,1.002,1.002,1.002,0.049,0.049,0.01,0.0,0.406,0.895,8.627,0.0,0.055,0.894,1.89,1.225,0.06,0.149,4.049,17.903,1.002,1.002,-568.93,0.744,0.901,0.178,0.383,0.383,3.181,7.331,0.296,34.662,49.665,0.331,152.413,6.897,0.0,0.04,0.0,-0.083,11.496,-3.868,0.0,CHARTER COMMUNICATIONS INC NEW,11.0,3.0,4841.0,234.87,1008086.0,-0.012321,270928.0,234.77,238.88989,238.55,0.00263,0.003096,0.001631,11.0,0.0,1.0,14.0,63632859.36,-0.0123212783851976,-0.012321,61480848.0,0.4909323306666167,236769158.82,0.0370705143226987,0.0109375826150263,-0.021879311389927644,0.04569827998878519,0.000337,0.0023159999999999,0.013316,0.064332,0.000337,243.47,0.9646773729822976,-0.885536895740624,0.0184697645250102,0.3,0.8314999999999999,2.7145,0.085,63632859.36,17.968640551493053,0.05531157061888692,0.005586
